DeviceTag: Xsens DOT13,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 1,StartTime: 2026-05-07 16:42:19.488,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
32517145,16.8010,-8.9936,-19.2203,0.6035,0.0743,-0.0282,0.7934,2.6067,-8.7446,105.2800,-0.8116,-0.1540,-0.5426
32517311,4.8023,-2.8899,-13.2720,0.6050,0.0751,-0.0277,0.7922,2.7257,-8.7770,105.0593,0.2204,0.3837,-0.5964
32517478,6.2297,-1.6608,-13.5162,0.6064,0.0759,-0.0269,0.7911,2.8690,-8.7882,104.8354,-0.2649,0.1022,-0.7550
32517645,4.6442,-1.3573,-17.3011,0.6083,0.0765,-0.0263,0.7896,2.9956,-8.7906,104.5480,-0.0710,0.1063,-0.6216
32517811,-6.7670,-0.0038,-9.1160,0.6094,0.0760,-0.0269,0.7888,2.9107,-8.7774,104.3997,0.6273,0.3337,-0.0336
32517978,-9.8188,6.6817,5.9508,0.6088,0.0743,-0.0274,0.7894,2.7355,-8.6656,104.5107,0.3950,0.0572,-0.5314
32518145,-4.9912,4.8492,2.4181,0.6086,0.0733,-0.0275,0.7896,2.6501,-8.5813,104.5604,0.0483,0.0038,-0.0290
32518311,-11.6973,3.4503,10.8717,0.6074,0.0718,-0.0286,0.7906,2.4320,-8.5265,104.7512,0.1130,0.1058,-0.0002
32518478,-13.0070,0.2757,14.1802,0.6059,0.0705,-0.0302,0.7919,2.1842,-8.5259,104.9953,0.0538,0.1454,-0.0892
32518645,-24.0103,0.0175,14.4324,0.6044,0.0683,-0.0330,0.7930,1.7524,-8.5284,105.2435,-0.0283,0.0324,-0.5273
32518811,-14.6382,2.3653,7.4028,0.6037,0.0667,-0.0345,0.7937,1.4943,-8.4869,105.3744,0.0746,0.1666,-0.9245
32518978,-17.6157,4.7114,9.1913,0.6028,0.0646,-0.0362,0.7945,1.1822,-8.4065,105.5361,0.1592,0.1765,-0.6801
32519145,-17.3257,8.7434,9.1195,0.6019,0.0620,-0.0374,0.7953,0.8752,-8.2579,105.6974,0.1984,0.0374,-0.6926
32519311,-11.7225,10.4104,3.9722,0.6016,0.0597,-0.0378,0.7957,0.6745,-8.0797,105.7716,-0.0672,0.0564,-0.4068
32519478,-6.9294,7.6796,-0.3978,0.6017,0.0582,-0.0379,0.7957,0.5642,-7.9461,105.7713,-0.1120,0.0812,-0.0107
32519645,0.6163,3.1817,-1.5665,0.6018,0.0579,-0.0375,0.7956,0.5826,-7.8872,105.7504,-0.2710,0.0882,-0.1184
32519811,6.5369,2.2275,-0.1745,0.6018,0.0582,-0.0364,0.7957,0.6964,-7.8444,105.7529,-0.1417,0.0966,-0.5172
32519978,11.4491,3.2153,-1.8733,0.6019,0.0588,-0.0348,0.7957,0.8959,-7.7849,105.7271,0.0534,0.1465,-0.5815
32520145,9.2630,6.0834,-2.2430,0.6021,0.0589,-0.0331,0.7956,1.0597,-7.6773,105.6961,-0.0430,0.0394,-0.6339
32520311,9.5764,8.1811,-1.4673,0.6021,0.0588,-0.0312,0.7956,1.2267,-7.5349,105.6792,-0.1002,0.0953,-0.5820
32520478,19.8856,6.2054,-3.6587,0.6024,0.0598,-0.0282,0.7955,1.5704,-7.4246,105.6253,-0.0578,0.0921,-0.1848
32520645,22.4164,3.1827,-3.8973,0.6026,0.0614,-0.0253,0.7953,1.9568,-7.3641,105.5666,-0.0489,-0.0189,-0.1075
32520811,17.4890,2.0570,-2.9552,0.6028,0.0627,-0.0230,0.7951,2.2590,-7.3226,105.5233,0.0811,-0.1016,-0.1628
32520978,8.6474,1.1445,0.2991,0.6026,0.0633,-0.0218,0.7952,2.4070,-7.2983,105.5343,0.0588,-0.1474,-0.1144
32521145,-0.6751,0.3677,3.9248,0.6021,0.0632,-0.0218,0.7956,2.3919,-7.2895,105.6055,0.0391,-0.1369,-0.2369
32521311,-8.7049,1.2724,6.2063,0.6015,0.0623,-0.0227,0.7961,2.2380,-7.2670,105.7157,0.0899,-0.0262,-0.2244
32521478,-21.0149,0.7426,9.9229,0.6005,0.0603,-0.0251,0.7970,1.8712,-7.2551,105.8879,0.0920,-0.0365,-0.2176
32521645,-24.5011,0.7866,10.7781,0.5994,0.0580,-0.0279,0.7978,1.4445,-7.2417,106.0743,0.0573,0.0114,-0.3444
32521811,-21.9865,0.8493,9.6553,0.5984,0.0560,-0.0304,0.7986,1.0622,-7.2255,106.2419,0.1282,0.0272,-0.4056
32521978,-23.7765,0.5912,9.1419,0.5975,0.0538,-0.0331,0.7994,0.6512,-7.2124,106.4006,0.0646,0.0715,-0.3379
32522145,-13.6343,1.1075,7.1558,0.5968,0.0524,-0.0346,0.7999,0.4134,-7.1894,106.5259,-0.2454,0.0352,-0.6316
32522311,-6.7460,1.6282,9.4153,0.5957,0.0516,-0.0353,0.8008,0.2858,-7.1576,106.6892,-0.2656,-0.0280,-0.4282
32522478,-4.8658,1.5826,6.3365,0.5950,0.0509,-0.0357,0.8013,0.1960,-7.1261,106.8006,-0.0030,0.0360,-0.3337
32522645,-4.3055,1.2179,3.4276,0.5946,0.0504,-0.0360,0.8016,0.1217,-7.1003,106.8632,-0.0835,0.1059,-0.4068
32522811,3.6220,0.9623,-0.5361,0.5946,0.0506,-0.0355,0.8017,0.1878,-7.0786,106.8591,0.0248,0.1241,-0.4208
32522978,5.6356,1.0882,-0.1581,0.5945,0.0509,-0.0347,0.8017,0.2867,-7.0548,106.8615,-0.0784,-0.0168,-0.4708
32523145,-0.2097,2.4486,1.5647,0.5943,0.0506,-0.0344,0.8019,0.2845,-7.0086,106.8929,-0.1361,0.0613,-0.4542
32523311,1.8633,2.2776,1.6551,0.5941,0.0504,-0.0339,0.8021,0.3168,-6.9651,106.9258,-0.3031,-0.0383,-0.2432
32523478,4.1942,-0.6394,0.6476,0.5940,0.0509,-0.0335,0.8022,0.3900,-6.9703,106.9415,-0.2009,-0.0591,0.0649
32523645,1.6504,-3.2743,-1.0572,0.5940,0.0514,-0.0335,0.8021,0.4244,-7.0191,106.9283,-0.0765,-0.0782,-0.2075
32523811,-1.5220,-2.4924,-3.1801,0.5944,0.0515,-0.0338,0.8018,0.4102,-7.0547,106.8795,-0.1138,-0.0756,-0.3810
32523978,-5.1052,-0.5047,-4.2072,0.5949,0.0512,-0.0343,0.8015,0.3385,-7.0570,106.8137,-0.2094,-0.0393,-0.4540
32524145,-0.3113,-0.3339,-8.4834,0.5958,0.0512,-0.0343,0.8008,0.3554,-7.0561,106.6762,-0.1897,-0.0053,-0.2158
32524312,-1.1991,-2.0871,-11.8403,0.5971,0.0514,-0.0344,0.7997,0.3646,-7.0841,106.4820,-0.2627,-0.0083,-0.1240
32524478,1.0251,-3.3494,-12.4599,0.5985,0.0519,-0.0344,0.7987,0.4123,-7.1329,106.2773,-0.6521,-0.2026,-0.1842
32524645,7.2158,-5.4425,-13.7358,0.6000,0.0532,-0.0339,0.7975,0.5662,-7.2161,106.0507,-0.5533,-0.2700,0.1004
32524812,1.7708,-8.9843,-12.2650,0.6013,0.0545,-0.0343,0.7964,0.6267,-7.3581,105.8480,-0.6520,-0.3991,0.0815
32524978,-2.1496,-10.6637,-10.6814,0.6025,0.0556,-0.0354,0.7954,0.6191,-7.5283,105.6715,-0.9802,-0.4529,-0.2515
32525145,-9.8587,-8.9010,-6.9071,0.6033,0.0558,-0.0372,0.7947,0.4751,-7.6699,105.5589,-1.4651,-0.5222,-0.7955
32525312,-8.2591,-1.6725,-8.3451,0.6043,0.0553,-0.0381,0.7939,0.3610,-7.6911,105.4232,-1.7911,-0.4195,-0.2494
32525478,-6.8177,0.3988,-10.9582,0.6056,0.0547,-0.0387,0.7930,0.2769,-7.6778,105.2438,-2.2014,-0.5277,0.1271
32525645,0.2150,-1.4661,-17.7073,0.6076,0.0549,-0.0386,0.7914,0.3253,-7.6951,104.9508,-2.5661,-0.6712,0.5536
32525812,2.7167,-2.9772,-15.9901,0.6093,0.0556,-0.0384,0.7900,0.4118,-7.7374,104.6864,-2.9091,-0.9670,0.6235
32525978,11.0246,-5.0341,-15.5695,0.6110,0.0572,-0.0374,0.7887,0.6362,-7.8133,104.4286,-2.7087,-0.9113,0.3775
32526145,15.2703,-16.0711,-19.7997,0.6130,0.0605,-0.0368,0.7869,0.9425,-8.0709,104.0966,-2.7229,-1.3298,-0.5596
32526312,4.1024,-18.7073,-8.0742,0.6137,0.0631,-0.0379,0.7861,1.0365,-8.3747,103.9601,-1.7330,-0.6478,0.1436
32526478,-0.3716,-10.0695,20.6974,0.6113,0.0641,-0.0389,0.7878,0.9848,-8.5430,104.3107,-1.8059,-0.7916,-0.9991
32526645,-14.6455,-4.2612,31.0230,0.6078,0.0631,-0.0412,0.7905,0.6683,-8.6158,104.8374,-2.0343,-0.8437,-0.6748
32526812,-6.7745,-2.4136,33.8326,0.6039,0.0625,-0.0424,0.7935,0.4754,-8.6560,105.4121,-2.7043,-1.1206,-0.7945
32526978,26.0559,4.5027,52.1930,0.5976,0.0640,-0.0394,0.7982,0.7833,-8.5848,106.2975,-2.7228,-1.2407,-0.7229
32527145,50.6244,6.6924,58.8583,0.5903,0.0673,-0.0334,0.8037,1.4852,-8.4871,107.2964,-1.9601,-0.9679,-0.8519
32527312,65.6420,14.1807,51.6318,0.5836,0.0710,-0.0250,0.8085,2.4572,-8.2750,108.1788,-0.8199,-0.3103,-0.6844
32527478,62.6429,19.4205,56.4049,0.5763,0.0738,-0.0165,0.8137,3.3706,-7.9941,109.1488,-0.2929,-0.2442,-0.8985
32527645,69.3691,24.1725,50.0817,0.5696,0.0766,-0.0067,0.8183,4.4146,-7.6434,110.0221,-0.2134,-0.0316,-1.0485
32527812,63.0852,27.0826,51.3921,0.5627,0.0785,0.0025,0.8229,5.3552,-7.2614,110.9268,-0.5015,-0.1607,-1.3302
32527978,65.5503,27.2223,52.1116,0.5557,0.0807,0.0121,0.8274,6.3407,-6.8935,111.8493,-0.2186,-0.0378,-0.9469
32528145,48.8647,26.9597,53.4832,0.5485,0.0814,0.0196,0.8319,7.0506,-6.5461,112.7989,0.4160,0.0959,-0.5817
32528312,27.8011,25.3623,52.9493,0.5417,0.0807,0.0244,0.8364,7.4159,-6.2330,113.7388,0.9412,0.1827,-1.0927
32528478,23.8861,26.9701,50.1618,0.5351,0.0795,0.0289,0.8405,7.7256,-5.8926,114.6373,0.9869,0.5822,-1.0877
32528645,12.2458,28.7385,42.8457,0.5296,0.0771,0.0322,0.8441,7.8585,-5.5100,115.4191,0.8288,0.8172,-1.0579
32528812,-21.9287,29.7953,42.6906,0.5244,0.0719,0.0314,0.8479,7.4272,-5.1077,116.1991,0.5123,0.9811,-0.7997
32528978,-58.4984,29.5144,46.0230,0.5191,0.0640,0.0261,0.8519,6.3876,-4.7067,117.0282,0.0806,0.4137,-0.7079
32529145,-96.4544,28.8144,57.9652,0.5126,0.0534,0.0158,0.8568,4.7063,-4.3171,118.0446,0.1892,-0.3150,0.1395
32529312,-115.5742,10.2558,64.4165,0.5053,0.0436,0.0017,0.8618,2.7052,-4.2108,119.1352,0.8632,-0.5608,0.5386
32529478,-106.5909,11.2125,67.5911,0.4974,0.0344,-0.0112,0.8668,0.8527,-4.0537,120.2748,2.0301,0.1984,0.8228
32529645,-59.2119,3.5952,56.2503,0.4905,0.0295,-0.0186,0.8707,-0.1943,-3.9937,121.2199,2.4123,0.5612,-0.1724
32529812,-24.2456,8.3657,58.1733,0.4832,0.0266,-0.0212,0.8748,-0.6590,-3.8416,122.1954,0.9392,0.1296,0.6802
32529978,11.3486,8.2031,52.1355,0.4765,0.0261,-0.0193,0.8786,-0.5212,-3.6904,123.0695,1.0629,-0.0350,-0.3838
32530145,49.2977,3.8290,42.7479,0.4708,0.0289,-0.0129,0.8817,0.2607,-3.6194,123.7881,0.8845,-0.0512,0.1571
32530312,29.5556,6.9897,46.1394,0.4647,0.0299,-0.0087,0.8849,0.7111,-3.5040,124.5645,1.2556,0.1023,0.4987
32530478,36.5882,7.8863,40.1144,0.4594,0.0313,-0.0036,0.8877,1.2862,-3.3788,125.2414,1.7200,0.2021,0.3389
32530645,37.7609,7.4073,35.5952,0.4545,0.0329,0.0017,0.8901,1.8866,-3.2664,125.8438,1.8799,0.2267,0.7798
32530812,20.1565,3.9767,35.2212,0.4498,0.0337,0.0045,0.8925,2.1947,-3.2157,126.4388,1.6549,0.3414,1.2258
32530978,8.5098,-1.0836,33.3325,0.4454,0.0344,0.0054,0.8946,2.3107,-3.2502,126.9992,1.0206,0.2534,1.0864
32531145,-1.1773,-4.0274,36.0120,0.4407,0.0348,0.0049,0.8970,2.2622,-3.3358,127.6023,0.4253,-0.0143,0.4677
32531312,-5.6070,-0.9668,38.8959,0.4356,0.0346,0.0039,0.8995,2.1362,-3.3714,128.2556,0.3696,0.1077,-0.2728
32531478,-22.9636,3.7095,46.7343,0.4296,0.0327,0.0010,0.9024,1.7132,-3.3303,129.0426,0.3110,0.1617,-0.2134
32531645,-33.3480,4.2097,50.1641,0.4231,0.0300,-0.0033,0.9056,1.1144,-3.2753,129.8865,0.3062,0.0575,-0.4979
32531812,-22.9344,4.4599,48.8138,0.4167,0.0280,-0.0062,0.9086,0.6914,-3.2083,130.7074,-0.0932,-0.0216,-0.0595
32531978,-11.5235,1.1458,47.5545,0.4104,0.0270,-0.0078,0.9115,0.4604,-3.1916,131.5063,0.0839,0.0382,0.0183
32532145,2.6615,-2.1664,39.2580,0.4051,0.0274,-0.0076,0.9138,0.4735,-3.2276,132.1662,0.3467,0.0772,-0.2282
32532312,1.4301,-1.0763,36.1373,0.4003,0.0276,-0.0076,0.9159,0.4686,-3.2449,132.7742,0.4394,0.2020,-0.6652
32532478,5.3845,1.9270,32.5327,0.3959,0.0276,-0.0068,0.9179,0.5331,-3.2120,133.3224,0.6572,0.5832,-0.4649
32532645,7.2068,0.6773,25.6506,0.3924,0.0278,-0.0059,0.9194,0.6346,-3.1995,133.7556,0.8052,0.7213,-0.0201
32532812,-4.1793,-0.3429,25.8827,0.3889,0.0276,-0.0065,0.9208,0.5461,-3.2042,134.1925,0.5366,0.4175,-0.0942
32532978,-0.9915,-2.8075,24.1381,0.3856,0.0279,-0.0068,0.9222,0.5121,-3.2491,134.5999,0.3301,0.1006,-0.1029
32533145,4.6480,-3.6663,22.5496,0.3825,0.0286,-0.0064,0.9235,0.5733,-3.3082,134.9807,0.5116,0.1804,-0.5236
32533312,11.2419,-3.5174,21.2263,0.3796,0.0296,-0.0051,0.9247,0.7453,-3.3654,135.3393,0.7508,0.5454,-0.4199
32533478,6.3800,-4.9019,19.5375,0.3769,0.0306,-0.0046,0.9257,0.8375,-3.4461,135.6693,0.6884,0.5917,-0.4146
32533645,2.3287,-4.7466,18.5683,0.3743,0.0313,-0.0045,0.9268,0.8627,-3.5242,135.9830,0.5168,0.5495,-0.6034
32533812,4.8631,-4.7822,16.1963,0.3721,0.0322,-0.0042,0.9276,0.9321,-3.6026,136.2572,0.5606,0.5661,-0.6816
32533978,-0.7850,-3.3504,17.4225,0.3697,0.0326,-0.0045,0.9286,0.9057,-3.6576,136.5522,0.6182,0.5354,-0.6716
32534145,-6.1544,-2.4130,18.2668,0.3672,0.0325,-0.0055,0.9295,0.7886,-3.6968,136.8616,0.6450,0.5745,-0.3277
32534312,-10.0600,-3.7308,17.1506,0.3649,0.0324,-0.0070,0.9305,0.6074,-3.7569,137.1522,0.5877,0.4645,-0.3580
32534478,-7.0188,-4.6702,14.8174,0.3629,0.0327,-0.0082,0.9312,0.4791,-3.8316,137.4038,0.4607,0.4291,-0.4855
32534645,-15.9537,-3.1459,16.8329,0.3606,0.0322,-0.0106,0.9321,0.1992,-3.8801,137.6896,0.4662,0.5659,-0.4689
32534812,-19.7054,-1.9100,13.8499,0.3588,0.0314,-0.0134,0.9328,-0.1400,-3.9064,137.9259,0.3793,0.7449,-0.4269
32534978,-19.7299,-1.6368,12.8280,0.3571,0.0305,-0.0161,0.9334,-0.4786,-3.9269,138.1451,0.1170,0.3690,-0.5390
32535145,-20.1181,-0.7940,13.5049,0.3553,0.0295,-0.0189,0.9341,-0.8245,-3.9320,138.3757,0.0106,0.2629,-0.4886
32535312,-11.7155,-1.6231,9.3849,0.3540,0.0291,-0.0206,0.9345,-1.0257,-3.9508,138.5377,-0.0092,0.2528,-0.6428
32535478,-4.9844,-0.3667,7.0515,0.3531,0.0288,-0.0212,0.9349,-1.1120,-3.9491,138.6603,-0.0688,0.2985,-0.6468
32535645,1.3694,0.6777,4.2934,0.3524,0.0287,-0.0210,0.9352,-1.0892,-3.9307,138.7366,-0.0213,0.2315,-0.6526
32535812,4.4841,3.3904,4.1547,0.3518,0.0285,-0.0201,0.9354,-1.0143,-3.8673,138.8097,-0.0462,0.0310,-0.6783
32535978,3.5383,4.9331,7.0367,0.3508,0.0279,-0.0194,0.9358,-0.9582,-3.7774,138.9306,-0.0792,0.0066,-0.3345
32536145,4.8781,2.5782,5.1403,0.3501,0.0278,-0.0186,0.9361,-0.8776,-3.7274,139.0206,0.0564,0.2926,-0.0292
32536312,3.8939,0.2669,1.7280,0.3498,0.0279,-0.0180,0.9362,-0.8097,-3.7169,139.0541,0.0635,0.2600,-0.1750
32536478,2.2667,-0.6238,-1.0766,0.3499,0.0281,-0.0176,0.9362,-0.7659,-3.7219,139.0411,0.0443,0.1566,-0.3928
32536645,0.8017,-1.3788,-2.8761,0.3502,0.0283,-0.0175,0.9361,-0.7446,-3.7399,138.9982,-0.0583,0.0052,-0.5496
32536812,-1.1396,1.5307,-0.6120,0.3503,0.0280,-0.0175,0.9361,-0.7580,-3.7089,138.9924,-0.1653,-0.2247,-0.8358
32536978,4.7305,4.5515,2.4088,0.3499,0.0276,-0.0166,0.9362,-0.6768,-3.6269,139.0365,-0.1585,-0.2510,-0.6808
32537145,11.5587,5.0864,2.2377,0.3495,0.0274,-0.0147,0.9364,-0.4816,-3.5362,139.0779,0.0971,-0.0820,-0.2072
32537312,8.6050,3.5213,2.8965,0.3491,0.0274,-0.0133,0.9366,-0.3362,-3.4715,139.1306,0.4154,0.0137,-0.0674
32537478,-0.2648,2.9158,3.4539,0.3486,0.0269,-0.0132,0.9368,-0.3392,-3.4170,139.1928,0.5698,0.1196,-0.0519
32537645,-6.0588,2.0329,2.2978,0.3482,0.0263,-0.0138,0.9369,-0.4375,-3.3772,139.2358,0.5545,0.1261,-0.1323
32537812,-5.1534,1.7202,2.2086,0.3479,0.0258,-0.0144,0.9371,-0.5207,-3.3426,139.2773,0.4235,-0.0517,-0.3450
32537978,0.6862,1.1660,3.1775,0.3474,0.0256,-0.0142,0.9372,-0.5075,-3.3170,139.3350,0.4698,-0.0094,-0.2833
32538145,2.3254,0.3116,3.9777,0.3468,0.0256,-0.0138,0.9375,-0.4677,-3.3056,139.4062,0.6628,0.2800,-0.2971
32538312,-2.1266,-0.2542,4.8529,0.3462,0.0255,-0.0141,0.9377,-0.5030,-3.3035,139.4920,0.8287,0.5352,-0.3210
32538478,-10.5022,-1.2307,5.0015,0.3455,0.0251,-0.0155,0.9380,-0.6780,-3.3175,139.5806,0.9491,0.7584,-0.2846
32538645,-19.2440,-3.1843,5.9258,0.3447,0.0245,-0.0183,0.9382,-0.9998,-3.3634,139.6851,0.9389,0.6757,-0.3283
32538812,-34.6480,-9.4126,5.1807,0.3440,0.0240,-0.0235,0.9384,-1.5779,-3.5125,139.7798,0.8094,1.0638,0.1355
32538978,-44.0522,-26.3181,7.3567,0.3430,0.0254,-0.0308,0.9385,-2.3164,-3.9409,139.9223,0.9482,-0.0138,-1.4989
32539145,-14.5824,1.3641,11.6880,0.3415,0.0244,-0.0327,0.9390,-2.5681,-3.9040,140.1210,0.9198,0.8402,-0.6087
32539312,-9.3722,-6.3925,6.9525,0.3405,0.0247,-0.0342,0.9393,-2.7280,-3.9992,140.2466,0.8355,0.4751,-0.4716
32539478,-11.6781,4.1967,10.5024,0.3391,0.0235,-0.0356,0.9398,-2.9299,-3.9147,140.4230,0.9071,0.4813,0.0400
32539645,-16.5104,-8.4932,3.3423,0.3386,0.0238,-0.0382,0.9399,-3.2049,-4.0472,140.4910,0.7888,0.2584,-0.1775
32539812,-0.8112,4.7108,3.3013,0.3381,0.0230,-0.0381,0.9401,-3.2175,-3.9597,140.5462,0.7193,0.2881,-0.0194
32539978,11.8531,3.8599,1.0578,0.3379,0.0231,-0.0362,0.9402,-3.0163,-3.8885,140.5649,0.9469,0.4214,0.1351
32540145,12.2426,4.4516,1.6096,0.3376,0.0230,-0.0343,0.9404,-2.8093,-3.8071,140.5926,1.1087,0.7374,0.1115
32540312,21.9984,1.7798,-3.9197,0.3381,0.0238,-0.0311,0.9403,-2.4338,-3.7745,140.5305,1.2181,0.9918,0.0195
32540478,15.1029,1.9776,-5.3636,0.3387,0.0243,-0.0289,0.9401,-2.1717,-3.7392,140.4443,1.2246,0.9215,-0.0462
32540645,10.7561,3.7792,-8.3019,0.3398,0.0243,-0.0271,0.9398,-1.9789,-3.6753,140.3081,1.1563,1.0228,-0.0171
32540812,10.6762,1.8387,-11.9094,0.3413,0.0246,-0.0255,0.9393,-1.7838,-3.6453,140.1131,0.8842,0.6781,0.2847
32540979,1.3683,-10.7687,-15.2230,0.3433,0.0261,-0.0257,0.9385,-1.7405,-3.8265,139.8692,0.6402,0.4701,0.3626
32541145,-3.3861,-2.7199,-3.0608,0.3437,0.0263,-0.0262,0.9383,-1.7893,-3.8675,139.8242,0.5540,0.1496,-0.2305
32541312,3.9848,-0.3174,-11.7483,0.3453,0.0266,-0.0256,0.9378,-1.7053,-3.8728,139.6329,0.4419,0.3989,-0.1144
32541479,8.6635,-1.3030,-11.3099,0.3467,0.0272,-0.0244,0.9373,-1.5439,-3.8939,139.4494,0.5073,0.5659,-0.2696
32541645,2.7402,-0.6181,-7.9798,0.3478,0.0274,-0.0240,0.9369,-1.4849,-3.9018,139.3212,0.7010,0.8341,-0.6366
32541812,-0.6976,2.5662,-10.2495,0.3491,0.0270,-0.0238,0.9364,-1.4807,-3.8576,139.1537,0.8341,0.9532,-0.7569
32541979,-20.3198,-2.9189,-10.0932,0.3505,0.0264,-0.0267,0.9358,-1.8038,-3.9051,138.9913,0.6869,1.1242,-0.1706
32542145,-35.0782,2.1901,-3.5881,0.3511,0.0243,-0.0313,0.9355,-2.3801,-3.8649,138.9348,0.5640,0.4597,-0.8729
32542312,-24.9746,9.3198,-14.1237,0.3531,0.0218,-0.0341,0.9347,-2.7762,-3.7143,138.6968,0.4819,0.5460,-0.5755
32542479,-12.5209,5.3657,-27.1012,0.3568,0.0205,-0.0354,0.9333,-2.9514,-3.6415,138.2449,0.1892,0.0996,-0.1525
32542645,-1.9445,3.3389,-32.1131,0.3612,0.0201,-0.0353,0.9316,-2.9456,-3.6075,137.7110,-0.0901,-0.1045,0.1069
32542812,1.8078,1.7055,-29.8083,0.3652,0.0201,-0.0348,0.9301,-2.8800,-3.5983,137.2170,0.0128,0.0850,-0.2753
32542979,10.8939,0.6946,-33.8560,0.3697,0.0207,-0.0332,0.9283,-2.6587,-3.6081,136.6564,0.4290,0.1272,-0.5483
32543145,4.0491,3.2667,-31.0661,0.3738,0.0206,-0.0323,0.9267,-2.5544,-3.5713,136.1403,0.6181,0.3296,-0.3910
32543312,-5.7402,2.9913,-30.8018,0.3780,0.0200,-0.0328,0.9250,-2.6140,-3.5386,135.6289,0.6326,0.1327,-0.1887
32543479,-10.0878,2.6522,-35.8072,0.3828,0.0192,-0.0338,0.9230,-2.7411,-3.5164,135.0342,0.4821,0.0876,-0.6177
32543645,-3.0559,2.4792,-43.0919,0.3886,0.0189,-0.0339,0.9206,-2.7437,-3.5035,134.3181,0.3795,-0.1989,-0.8540
32543812,-0.2169,3.6490,-46.4190,0.3947,0.0186,-0.0336,0.9180,-2.6959,-3.4735,133.5456,0.2654,-0.2943,-0.4632
32543979,-7.5493,4.0078,-42.9889,0.4005,0.0178,-0.0342,0.9155,-2.7742,-3.4350,132.8301,0.1026,-0.3218,-0.1561
32544145,-6.8126,0.1095,-41.3026,0.4059,0.0175,-0.0349,0.9131,-2.8422,-3.4609,132.1458,-0.1812,-0.3461,-0.1244
32544312,-9.2729,-3.2624,-40.4477,0.4113,0.0176,-0.0362,0.9106,-2.9515,-3.5433,131.4787,-0.0556,-0.2856,-0.5763
32544479,-10.5542,-1.4740,-36.5014,0.4161,0.0173,-0.0375,0.9084,-3.0854,-3.5939,130.8759,-0.0279,-0.4613,-1.0976
32544645,-8.5965,3.5962,-36.2830,0.4209,0.0165,-0.0383,0.9062,-3.1866,-3.5611,130.2722,0.2312,-0.3702,-0.9637
32544812,-6.5811,6.4688,-42.0541,0.4264,0.0154,-0.0386,0.9036,-3.2486,-3.4868,129.5696,0.3247,-0.1168,-0.2681
32544979,-5.5896,4.4092,-46.6280,0.4325,0.0147,-0.0389,0.9007,-3.2903,-3.4517,128.7927,0.1321,-0.0207,0.1586
32545145,-7.4054,-2.0011,-47.1523,0.4387,0.0148,-0.0398,0.8976,-3.3618,-3.5246,128.0132,-0.0746,-0.1958,0.2396
32545312,-10.8373,-4.9667,-45.1472,0.4445,0.0150,-0.0414,0.8947,-3.4915,-3.6462,127.2701,0.0817,-0.3716,-0.3995
32545479,-9.5473,-3.3504,-47.6269,0.4507,0.0150,-0.0427,0.8915,-3.5955,-3.7450,126.4842,0.2144,-0.4463,-0.8170
32545645,-12.3573,2.1947,-48.6238,0.4570,0.0142,-0.0440,0.8883,-3.7441,-3.7543,125.6759,0.0969,-0.3294,-0.6760
32545812,-16.0294,5.5868,-49.3408,0.4634,0.0127,-0.0455,0.8849,-3.9531,-3.7106,124.8519,-0.3029,-0.3362,-0.2830
32545979,-14.2939,3.6617,-49.9547,0.4698,0.0116,-0.0470,0.8814,-4.1330,-3.7023,124.0199,-0.3975,-0.3166,-0.1508
32546145,-12.3608,1.3173,-49.6153,0.4761,0.0109,-0.0483,0.8780,-4.2811,-3.7351,123.1963,-0.5918,-0.4807,-0.3168
32546312,-10.5501,0.4734,-46.9298,0.4821,0.0104,-0.0495,0.8747,-4.4014,-3.7803,122.4185,-0.6186,-0.4836,-0.3789
32546479,-15.9415,2.2910,-44.6902,0.4878,0.0093,-0.0512,0.8714,-4.6135,-3.7947,121.6758,-0.3423,-0.2034,-0.2081
32546645,-17.4614,2.5724,-44.4174,0.4934,0.0080,-0.0532,0.8681,-4.8510,-3.8070,120.9373,-0.3264,-0.1482,-0.4243
32546812,-13.4834,4.2039,-43.4422,0.4989,0.0068,-0.0544,0.8649,-5.0231,-3.7934,120.2127,-0.3435,-0.2245,-0.4703
32546979,-10.9395,4.8733,-42.2872,0.5042,0.0057,-0.0554,0.8618,-5.1542,-3.7690,119.5063,-0.1427,-0.1906,-0.4307
32547145,-7.5833,6.8552,-46.0792,0.5100,0.0047,-0.0557,0.8583,-5.2255,-3.7185,118.7338,-0.0537,-0.1462,-0.4768
32547312,-8.0030,9.9802,-50.9603,0.5164,0.0032,-0.0559,0.8545,-5.2993,-3.6247,117.8754,-0.3619,-0.2573,-0.3196
32547479,-10.3730,12.4255,-49.4575,0.5226,0.0013,-0.0562,0.8507,-5.4156,-3.4894,117.0381,-0.9885,-0.3754,-0.2022
32547645,-4.8437,10.8218,-48.2233,0.5286,-0.0001,-0.0559,0.8470,-5.4429,-3.3798,116.2238,-1.3782,-0.3967,-0.0583
