DeviceTag: Xsens DOT13,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 1,StartTime: 2026-05-07 16:06:53.931,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
11400864,-68.1822,32.1259,-9.3584,0.7173,-0.2582,-0.1987,0.6159,-37.9905,1.8878,80.6471,0.4584,-0.1163,-0.1372
11401031,-38.4461,35.2697,-1.2827,0.7170,-0.2653,-0.1984,0.6133,-38.6401,2.3451,80.2658,0.7166,-0.0909,-0.2559
11401198,7.1339,34.5005,5.2972,0.7178,-0.2678,-0.1939,0.6128,-38.5290,2.8589,79.9760,0.7014,0.0111,0.1211
11401364,22.6500,28.5547,11.1402,0.7184,-0.2683,-0.1884,0.6135,-38.1544,3.3566,79.8263,0.4383,0.0120,0.6256
11401531,42.7215,23.9441,8.6311,0.7200,-0.2663,-0.1816,0.6146,-37.4453,3.7694,79.6954,0.2870,-0.0561,0.3059
11401698,58.6906,24.1910,3.5319,0.7225,-0.2624,-0.1736,0.6156,-36.4755,4.1362,79.4998,-0.1077,-0.0838,0.0942
11401864,34.1390,24.2910,0.8743,0.7243,-0.2610,-0.1679,0.6156,-35.9184,4.4807,79.2723,0.2143,-0.0239,-0.1016
11402031,16.2161,23.0165,-3.4050,0.7258,-0.2613,-0.1641,0.6148,-35.6648,4.7679,79.0016,0.1506,-0.0497,0.2106
11402198,-24.5370,1.5600,-10.4938,0.7258,-0.2638,-0.1664,0.6131,-36.0816,4.6957,78.8446,0.5083,0.1449,0.0292
11402364,-25.0539,-11.4560,-7.0688,0.7252,-0.2652,-0.1700,0.6122,-36.4926,4.4813,78.8631,0.6278,-0.0265,-0.5025
11402531,23.0202,0.8342,1.5249,0.7260,-0.2629,-0.1678,0.6129,-36.1029,4.5168,78.8758,0.2191,-0.2152,-0.5574
11402698,75.9704,2.3307,3.5966,0.7286,-0.2552,-0.1605,0.6151,-34.8295,4.5924,78.9027,0.3373,-0.1897,-0.4200
11402864,85.2390,3.4441,2.3628,0.7315,-0.2465,-0.1523,0.6172,-33.4037,4.6712,78.9039,-0.3480,-0.1827,0.0551
11403031,3.5076,-4.2700,2.1883,0.7313,-0.2458,-0.1523,0.6177,-33.3345,4.6410,78.9746,0.7314,0.1245,0.3770
11403198,-2.0962,-7.1191,1.7426,0.7309,-0.2455,-0.1531,0.6181,-33.3572,4.5671,79.0653,0.2243,-0.0911,0.4158
11403364,-49.8987,-8.6164,-9.8246,0.7298,-0.2498,-0.1588,0.6162,-34.1883,4.3658,79.0096,-0.0043,-0.0994,0.4077
11403531,-65.6928,-0.3921,-3.9823,0.7277,-0.2566,-0.1647,0.6143,-35.2820,4.3319,78.9593,0.6407,-0.2561,-0.6701
11403698,-30.9913,5.7896,-1.9898,0.7269,-0.2604,-0.1669,0.6132,-35.8000,4.4003,78.8766,0.6509,-0.1735,-0.7712
11403864,-9.2135,-6.9633,3.4353,0.7261,-0.2609,-0.1682,0.6136,-35.9399,4.3490,78.9918,0.9849,0.0770,-0.8085
11404031,27.1315,-6.8307,20.1735,0.7251,-0.2579,-0.1657,0.6167,-35.4567,4.4620,79.3327,1.4140,0.4418,-0.7522
11404198,-49.5994,-19.9070,27.9352,0.7202,-0.2620,-0.1711,0.6192,-36.2340,4.4748,79.9067,-0.5301,-0.6808,-0.5397
11404364,-40.8066,-7.1808,8.1713,0.7177,-0.2659,-0.1751,0.6193,-36.8953,4.4690,80.0883,-0.4629,0.0423,1.0711
11404531,-17.8400,8.0595,-5.0394,0.7177,-0.2683,-0.1760,0.6180,-37.1995,4.5349,79.9401,0.4019,0.1289,0.4395
11404698,-9.4200,3.6827,-11.6661,0.7184,-0.2694,-0.1768,0.6165,-37.3669,4.4751,79.7479,0.1602,-0.0758,0.6569
11404864,-14.5307,-2.2882,-10.6059,0.7188,-0.2704,-0.1787,0.6151,-37.6134,4.3465,79.6308,0.5546,-0.0757,0.0383
11405031,4.6110,-1.6746,-0.3100,0.7189,-0.2698,-0.1784,0.6153,-37.5309,4.3304,79.6439,0.6670,-0.0682,-0.6048
11405198,22.4103,0.5350,12.2596,0.7187,-0.2678,-0.1758,0.6171,-37.1406,4.4706,79.8017,0.2324,-0.0854,-0.3090
11405364,2.1332,-0.7771,3.5204,0.7184,-0.2677,-0.1754,0.6176,-37.0962,4.5049,79.8567,-0.3629,0.0328,0.7935
11405531,-50.1524,-2.4142,-6.4318,0.7170,-0.2725,-0.1804,0.6158,-37.9321,4.4169,79.7962,-0.0757,0.0236,0.2634
11405698,-178.4495,-44.5348,-28.5838,0.7110,-0.2863,-0.2020,0.6097,-40.8946,3.5502,79.8996,0.4731,-0.5880,-2.9481
11405864,-133.2227,-23.0816,3.6569,0.7043,-0.2981,-0.2159,0.6070,-43.0923,3.3143,80.2024,0.3265,0.1288,-1.2013
11406031,-13.9090,-4.2349,-15.0509,0.7049,-0.2987,-0.2181,0.6052,-43.3271,3.1003,80.0670,0.6801,0.3329,0.2293
11406198,-110.0752,-1.0541,-39.2641,0.7034,-0.3086,-0.2295,0.5977,-45.1802,2.6402,79.6093,-0.9649,-0.3253,-1.7228
11406364,-393.7080,-31.8998,-179.1744,0.6989,-0.3396,-0.2745,0.5665,-51.7764,0.0622,78.0269,-1.8064,1.6991,-2.8197
11406531,-61.8388,-9.8155,20.3507,0.6937,-0.3459,-0.2795,0.5666,-52.8014,0.2393,78.3618,1.1826,-1.7239,-1.2061
11406698,53.1526,-8.5476,-0.5608,0.6961,-0.3398,-0.2759,0.5691,-51.9105,0.1539,78.4670,0.7483,-0.1189,-0.4291
11406864,45.3975,-6.5873,6.7401,0.6975,-0.3349,-0.2724,0.5720,-51.1488,0.1826,78.6210,0.7371,0.3439,0.1829
11407031,27.4298,-2.5828,3.9223,0.6984,-0.3321,-0.2701,0.5736,-50.6868,0.2151,78.6939,0.7304,0.1614,-0.3132
11407198,43.6605,6.6269,11.1270,0.6998,-0.3287,-0.2651,0.5762,-49.9544,0.4373,78.7257,0.6018,0.1715,-0.3101
11407364,52.9449,-6.4900,12.8249,0.7010,-0.3232,-0.2607,0.5798,-49.0657,0.5386,78.9452,0.1742,-0.0562,-0.1241
11407531,33.9981,-10.6235,11.9474,0.7012,-0.3193,-0.2582,0.5828,-48.4920,0.5807,79.2082,-0.2174,-0.2331,0.0139
11407698,23.8670,-9.4215,8.3899,0.7012,-0.3164,-0.2567,0.5851,-48.0876,0.5897,79.4171,0.0791,-0.1319,-0.0795
11407864,13.2708,-5.9987,3.4195,0.7013,-0.3147,-0.2559,0.5862,-47.8609,0.5741,79.5283,0.0092,-0.0845,-0.0451
11408031,1.3742,-6.0769,1.0721,0.7010,-0.3141,-0.2563,0.5867,-47.8327,0.5284,79.6141,0.1737,-0.0327,-0.1287
11408198,-1.7401,-5.8052,0.7459,0.7007,-0.3139,-0.2569,0.5870,-47.8565,0.4817,79.6928,-0.0413,-0.0838,0.0005
11408364,-22.6796,-9.8398,-4.8529,0.6997,-0.3152,-0.2600,0.5861,-48.2296,0.3210,79.7595,0.0106,-0.0848,-0.0957
11408531,-26.2383,-7.9770,-5.1320,0.6986,-0.3170,-0.2632,0.5850,-48.6623,0.1778,79.8008,0.0916,-0.0784,-0.0931
11408698,-25.7552,-9.0580,-4.2705,0.6974,-0.3187,-0.2664,0.5840,-49.0869,0.0339,79.8663,0.3935,-0.0116,-0.2310
11408864,-10.9136,-6.0770,1.8688,0.6965,-0.3194,-0.2678,0.5841,-49.2644,0.0003,79.9618,0.7738,0.0690,-0.4162
11409031,3.1601,-10.1734,7.2381,0.6957,-0.3185,-0.2681,0.5854,-49.2073,-0.0100,80.1676,0.1224,-0.1092,-0.0944
11409198,-15.1578,1.2278,-1.8145,0.6952,-0.3201,-0.2693,0.5846,-49.4556,-0.0106,80.1308,-0.0742,-0.0911,-0.0017
11409364,-20.8740,1.7973,-1.1476,0.6944,-0.3223,-0.2709,0.5836,-49.7991,0.0032,80.0941,0.2106,-0.0166,-0.1308
11409531,-16.4760,1.1780,-1.5448,0.6938,-0.3240,-0.2721,0.5828,-50.0693,0.0051,80.0609,0.3746,-0.0107,-0.2543
11409698,-6.0569,1.3406,-0.0856,0.6935,-0.3248,-0.2724,0.5825,-50.1659,0.0273,80.0412,0.5801,-0.0455,-0.3829
11409864,17.7219,-0.9689,0.5859,0.6943,-0.3230,-0.2709,0.5833,-49.8663,0.0334,80.0583,0.4761,-0.0883,-0.2756
11410031,8.1234,-0.0094,-0.8401,0.6947,-0.3221,-0.2702,0.5836,-49.7266,0.0316,80.0478,0.0037,-0.1689,0.0512
11410198,-0.7879,1.3865,-2.5004,0.6950,-0.3223,-0.2702,0.5833,-49.7355,0.0237,80.0017,0.3574,-0.0535,-0.2001
11410364,6.4059,0.8745,-2.4193,0.6955,-0.3216,-0.2696,0.5833,-49.6245,0.0113,79.9630,0.3981,-0.1035,-0.2404
11410531,10.4807,0.8284,-2.0159,0.6962,-0.3206,-0.2686,0.5835,-49.4456,0.0037,79.9291,0.3251,-0.0708,-0.2058
11410698,12.2070,0.9617,-3.5883,0.6971,-0.3193,-0.2676,0.5835,-49.2379,-0.0222,79.8765,0.2273,-0.1296,-0.1606
11410864,14.6284,1.7401,-4.7227,0.6982,-0.3178,-0.2663,0.5836,-48.9899,-0.0538,79.8016,0.4673,-0.0432,-0.2786
11411031,25.6446,0.6830,-2.1317,0.6996,-0.3152,-0.2641,0.5843,-48.5583,-0.0640,79.7682,0.4078,-0.0410,-0.2526
11411198,34.3724,-0.5310,-0.2964,0.7012,-0.3117,-0.2611,0.5857,-47.9813,-0.0646,79.7702,0.3969,-0.0697,-0.2673
11411365,21.2449,-1.6480,-3.9994,0.7024,-0.3092,-0.2596,0.5862,-47.6230,-0.1234,79.7445,-0.1720,-0.0650,0.0661
11411531,14.6816,-0.8697,-3.4625,0.7033,-0.3075,-0.2585,0.5864,-47.3741,-0.1667,79.7150,0.1524,-0.0337,-0.1470
11411698,8.4672,0.2226,-4.6964,0.7041,-0.3065,-0.2579,0.5863,-47.2287,-0.2127,79.6580,0.0948,-0.0845,-0.0884
11411865,-3.1505,0.0479,-7.6409,0.7046,-0.3066,-0.2584,0.5854,-47.2767,-0.2966,79.5698,0.0224,-0.0592,-0.0260
11412031,-12.0267,2.9829,-6.5790,0.7048,-0.3079,-0.2593,0.5842,-47.4725,-0.3346,79.4578,0.2566,-0.0093,-0.1788
11412198,-7.1020,2.4773,-5.1723,0.7050,-0.3086,-0.2598,0.5833,-47.5862,-0.3613,79.3679,0.3486,0.0015,-0.2668
11412365,-1.5078,1.3489,-2.3222,0.7052,-0.3088,-0.2598,0.5830,-47.6070,-0.3658,79.3239,0.3149,-0.0102,-0.2175
11412531,2.8412,0.3090,-0.0035,0.7053,-0.3086,-0.2595,0.5831,-47.5555,-0.3533,79.3189,0.3161,-0.0363,-0.2198
11412698,4.2708,-0.3058,0.9598,0.7054,-0.3082,-0.2590,0.5834,-47.4804,-0.3360,79.3322,0.2395,-0.0292,-0.1624
11412865,5.3619,0.6990,1.8163,0.7055,-0.3078,-0.2584,0.5838,-47.3871,-0.2968,79.3429,0.2699,-0.0481,-0.1753
11413031,2.2912,0.6399,0.3616,0.7056,-0.3076,-0.2580,0.5839,-47.3448,-0.2762,79.3380,0.1149,-0.1013,-0.0869
11413198,-3.3491,-0.0302,-1.7803,0.7056,-0.3079,-0.2583,0.5836,-47.3966,-0.2893,79.3171,0.1516,-0.0716,-0.1192
11413365,-5.2110,0.4897,-2.8125,0.7056,-0.3084,-0.2587,0.5831,-47.4792,-0.3094,79.2781,0.2499,-0.0985,-0.1648
11413531,-3.4047,0.6485,-4.2615,0.7058,-0.3087,-0.2591,0.5826,-47.5316,-0.3454,79.2210,0.3152,-0.0748,-0.2056
11413698,2.9694,1.1003,-4.2866,0.7064,-0.3084,-0.2588,0.5822,-47.4778,-0.3767,79.1580,0.4081,-0.0781,-0.2652
11413865,6.3146,-0.0246,-3.9852,0.7070,-0.3076,-0.2584,0.5821,-47.3683,-0.4170,79.1121,0.2574,-0.0331,-0.1985
11414031,9.2646,-0.5752,-2.0792,0.7076,-0.3065,-0.2577,0.5822,-47.2098,-0.4399,79.0945,0.2826,-0.0100,-0.2083
11414198,7.5448,0.1539,-0.3743,0.7079,-0.3058,-0.2570,0.5825,-47.0801,-0.4338,79.0872,0.1290,0.0135,-0.1212
11414365,1.8684,0.2721,0.8453,0.7079,-0.3057,-0.2566,0.5827,-47.0451,-0.4114,79.0923,0.1546,-0.0094,-0.1357
11414531,-1.6192,0.1899,0.8430,0.7078,-0.3059,-0.2567,0.5827,-47.0682,-0.3900,79.0984,0.1302,-0.0828,-0.0990
11414698,-6.3226,-0.1034,-0.8646,0.7076,-0.3065,-0.2572,0.5824,-47.1696,-0.3928,79.0887,0.2481,-0.0740,-0.1950
11414865,-5.4335,-0.0547,-0.7303,0.7074,-0.3071,-0.2576,0.5822,-47.2562,-0.3933,79.0799,0.2098,-0.0370,-0.1593
11415031,-5.9296,-0.1862,0.1720,0.7071,-0.3077,-0.2580,0.5820,-47.3512,-0.3844,79.0830,0.2840,-0.0278,-0.2068
11415198,-4.0584,0.4449,1.7179,0.7068,-0.3083,-0.2582,0.5820,-47.4151,-0.3493,79.0957,0.2847,-0.0390,-0.2162
11415365,-2.3089,0.4238,2.3181,0.7065,-0.3086,-0.2581,0.5822,-47.4498,-0.3072,79.1154,0.2561,-0.0764,-0.1878
11415531,0.0556,0.3040,2.1702,0.7063,-0.3088,-0.2579,0.5824,-47.4451,-0.2681,79.1350,0.3065,-0.0749,-0.2147
11415698,3.3841,0.4304,2.3136,0.7063,-0.3086,-0.2574,0.5828,-47.3850,-0.2259,79.1545,0.2527,-0.0642,-0.1968
11415865,0.9762,-1.6203,0.7451,0.7062,-0.3084,-0.2574,0.5830,-47.3650,-0.2261,79.1816,0.0927,-0.0492,-0.0848
11416031,-5.2318,0.2595,0.6566,0.7059,-0.3090,-0.2577,0.5829,-47.4484,-0.2062,79.1847,0.1932,-0.0779,-0.1432
11416198,-5.9624,0.6845,-0.1972,0.7057,-0.3097,-0.2581,0.5827,-47.5439,-0.1920,79.1728,0.2796,-0.0890,-0.1870
11416365,-3.0208,0.6993,0.0173,0.7056,-0.3101,-0.2582,0.5825,-47.5905,-0.1750,79.1632,0.2960,-0.0477,-0.2070
11416531,-1.8353,0.3593,0.5696,0.7055,-0.3103,-0.2582,0.5825,-47.6173,-0.1550,79.1639,0.2712,-0.0376,-0.1911
11416698,-1.4294,-0.3393,0.7190,0.7053,-0.3105,-0.2582,0.5826,-47.6374,-0.1410,79.1749,0.2348,-0.0672,-0.1452
11416865,1.4724,-0.3476,0.3347,0.7054,-0.3104,-0.2580,0.5827,-47.6091,-0.1318,79.1817,0.3449,-0.0980,-0.2268
11417031,3.6157,-0.3192,-0.8090,0.7056,-0.3100,-0.2577,0.5828,-47.5451,-0.1364,79.1753,0.2143,-0.0759,-0.1665
11417198,3.9918,-0.2028,-1.0204,0.7058,-0.3095,-0.2574,0.5829,-47.4748,-0.1423,79.1651,0.2452,-0.0681,-0.1804
11417365,3.1605,-0.1236,-1.4546,0.7061,-0.3092,-0.2571,0.5829,-47.4184,-0.1526,79.1490,0.1942,-0.0578,-0.1438
11417531,0.8127,-0.0083,-1.6483,0.7063,-0.3090,-0.2570,0.5828,-47.4011,-0.1640,79.1293,0.2183,-0.0277,-0.1678
11417698,1.3056,0.2309,-0.6860,0.7064,-0.3089,-0.2569,0.5828,-47.3756,-0.1609,79.1175,0.2668,-0.0378,-0.2034
11417865,1.5577,0.1879,-0.5541,0.7065,-0.3088,-0.2567,0.5828,-47.3459,-0.1566,79.1078,0.2026,-0.0652,-0.1642
11418031,1.2096,-0.0859,-0.4414,0.7066,-0.3087,-0.2565,0.5828,-47.3221,-0.1541,79.1027,0.2327,-0.0563,-0.1783
11418198,-1.4542,-0.2492,-0.4973,0.7065,-0.3088,-0.2566,0.5828,-47.3427,-0.1540,79.0989,0.1786,-0.0215,-0.1408
11418365,-1.1613,-0.2510,0.2428,0.7065,-0.3089,-0.2566,0.5828,-47.3584,-0.1450,79.1035,0.2699,-0.0455,-0.1878
11418531,0.3200,-0.5850,0.6012,0.7064,-0.3089,-0.2566,0.5829,-47.3494,-0.1353,79.1163,0.2765,-0.0701,-0.2155
11418698,3.1840,-0.8219,0.6375,0.7064,-0.3085,-0.2563,0.5831,-47.2927,-0.1278,79.1324,0.3124,-0.0733,-0.2251
11418865,5.8992,-1.1809,-0.0807,0.7067,-0.3079,-0.2558,0.5834,-47.1908,-0.1332,79.1447,0.3089,-0.0290,-0.2155
11419031,7.9710,-1.0196,-0.5695,0.7070,-0.3070,-0.2552,0.5837,-47.0544,-0.1428,79.1496,0.1745,-0.0736,-0.1420
11419198,0.5264,-0.5120,-0.8830,0.7071,-0.3069,-0.2552,0.5837,-47.0420,-0.1505,79.1446,0.0695,-0.0602,-0.0921
11419365,-4.3262,-0.5333,-0.6572,0.7069,-0.3073,-0.2555,0.5835,-47.1105,-0.1556,79.1425,0.2052,-0.0450,-0.1726
11419531,-4.1100,-0.5564,-0.1504,0.7068,-0.3077,-0.2559,0.5834,-47.1754,-0.1549,79.1464,0.2575,-0.0820,-0.1857
11419698,-1.9615,-0.2178,-0.7126,0.7067,-0.3078,-0.2560,0.5833,-47.2045,-0.1571,79.1399,0.2847,-0.0956,-0.1878
11419865,-2.6841,0.7212,-2.3417,0.7068,-0.3081,-0.2562,0.5830,-47.2455,-0.1687,79.1033,0.1856,-0.0822,-0.1461
11420031,-2.0810,0.6912,-2.4702,0.7070,-0.3083,-0.2563,0.5826,-47.2765,-0.1822,79.0658,0.2626,-0.0592,-0.1992
11420198,-3.0603,0.3180,-2.1190,0.7070,-0.3086,-0.2566,0.5823,-47.3239,-0.1956,79.0367,0.1860,-0.0488,-0.1485
11420365,-3.4557,0.4499,-1.5925,0.7070,-0.3090,-0.2568,0.5820,-47.3778,-0.2012,79.0120,0.2743,-0.0412,-0.1976
11420531,-0.0486,0.0817,-0.3563,0.7070,-0.3090,-0.2568,0.5820,-47.3751,-0.1957,79.0058,0.2784,-0.0302,-0.2010
11420698,-2.3924,-0.3050,-0.2386,0.7069,-0.3092,-0.2569,0.5819,-47.4114,-0.1932,79.0057,0.1197,-0.0563,-0.1019
11420865,-4.4823,-0.2283,-0.0319,0.7067,-0.3097,-0.2573,0.5818,-47.4826,-0.1872,79.0069,0.1975,-0.0548,-0.1520
11421031,-6.4505,-0.0822,-0.2757,0.7064,-0.3104,-0.2578,0.5815,-47.5866,-0.1826,79.0036,0.2510,-0.0434,-0.1821
11421198,-3.9502,0.3891,0.6259,0.7062,-0.3109,-0.2579,0.5815,-47.6489,-0.1617,79.0046,0.2481,-0.0403,-0.1917
11421365,-4.4142,0.1989,0.9811,0.7059,-0.3114,-0.2582,0.5814,-47.7190,-0.1384,79.0119,0.2312,-0.0631,-0.1648
11421531,-4.0085,0.0120,0.1884,0.7057,-0.3118,-0.2584,0.5813,-47.7823,-0.1271,79.0126,0.2378,-0.0570,-0.1708
11421698,-2.8718,0.2205,-0.2736,0.7056,-0.3122,-0.2586,0.5812,-47.8266,-0.1191,79.0056,0.2562,-0.0756,-0.1898
11421865,-2.2944,0.3049,-0.5653,0.7056,-0.3124,-0.2587,0.5811,-47.8614,-0.1138,78.9942,0.2596,-0.0741,-0.1832
11422031,0.1717,0.0772,-0.2705,0.7056,-0.3124,-0.2586,0.5811,-47.8550,-0.1074,78.9890,0.3227,-0.0660,-0.2244
11422198,2.6865,-0.1009,-0.6613,0.7058,-0.3122,-0.2583,0.5811,-47.8068,-0.1078,78.9816,0.2143,-0.0713,-0.1607
11422365,2.7799,0.5911,-1.9603,0.7061,-0.3119,-0.2581,0.5810,-47.7569,-0.1165,78.9510,0.2910,-0.0782,-0.1942
11422531,4.7962,0.4186,-1.9172,0.7065,-0.3114,-0.2576,0.5810,-47.6735,-0.1266,78.9231,0.2160,-0.0475,-0.1756
11422698,1.9015,0.0029,-1.1035,0.7067,-0.3112,-0.2574,0.5810,-47.6383,-0.1312,78.9095,0.1184,-0.0241,-0.1416
11422865,0.4137,-0.2660,0.0294,0.7067,-0.3111,-0.2574,0.5810,-47.6280,-0.1250,78.9118,0.2602,-0.0348,-0.1752
11423031,1.1474,-0.4291,0.2061,0.7067,-0.3110,-0.2572,0.5811,-47.6055,-0.1184,78.9182,0.2322,-0.0603,-0.1674
11423198,1.2327,-0.7147,0.4605,0.7067,-0.3109,-0.2571,0.5813,-47.5815,-0.1119,78.9309,0.2376,-0.0615,-0.1757
11423365,-1.6568,-0.5570,-0.0121,0.7066,-0.3110,-0.2572,0.5813,-47.6057,-0.1094,78.9364,0.2119,-0.0790,-0.1806
11423531,-1.5580,-0.1261,-0.2801,0.7065,-0.3112,-0.2573,0.5812,-47.6283,-0.1054,78.9336,0.1811,-0.0549,-0.1431
11423698,-4.3705,-0.0746,-0.3785,0.7063,-0.3116,-0.2576,0.5811,-47.6977,-0.1020,78.9290,0.2050,-0.0501,-0.1403
11423865,-4.2568,0.3023,-0.0003,0.7061,-0.3121,-0.2579,0.5809,-47.7653,-0.0898,78.9240,0.2576,-0.0337,-0.1902
11424031,-1.9025,-0.8292,-0.0702,0.7060,-0.3123,-0.2580,0.5809,-47.7936,-0.0910,78.9322,0.3054,0.0155,-0.2205
11424198,-0.9973,-0.8767,0.3568,0.7059,-0.3123,-0.2581,0.5809,-47.8068,-0.0876,78.9458,0.1879,-0.1498,-0.1441
11424365,-0.6095,-0.2358,-0.3197,0.7059,-0.3124,-0.2581,0.5809,-47.8136,-0.0853,78.9438,0.2265,-0.0884,-0.1808
11424531,-2.4911,-0.1713,-0.7296,0.7058,-0.3126,-0.2583,0.5808,-47.8518,-0.0874,78.9365,0.1525,-0.0377,-0.1400
11424698,-4.1632,0.0189,-0.5109,0.7057,-0.3131,-0.2586,0.5806,-47.9178,-0.0846,78.9293,0.2700,-0.0574,-0.1852
11424865,-2.2228,0.0238,-0.5343,0.7056,-0.3133,-0.2588,0.5805,-47.9514,-0.0821,78.9218,0.2231,-0.0570,-0.1719
11425031,-4.8030,0.9158,-1.2738,0.7055,-0.3139,-0.2591,0.5802,-48.0281,-0.0788,78.8949,0.1540,-0.0712,-0.1346
11425198,-5.5889,2.9189,-2.6859,0.7056,-0.3146,-0.2593,0.5796,-48.1178,-0.0708,78.8275,0.2802,-0.0341,-0.2148
11425365,-3.5511,-0.1445,-0.5998,0.7055,-0.3150,-0.2595,0.5794,-48.1736,-0.0710,78.8213,0.2125,-0.0551,-0.1652
11425531,-3.4157,-0.0753,-0.4992,0.7054,-0.3153,-0.2598,0.5792,-48.2272,-0.0691,78.8154,0.1904,-0.0689,-0.1610
11425698,-7.1354,0.4454,-0.9344,0.7051,-0.3161,-0.2603,0.5789,-48.3428,-0.0670,78.7981,0.1921,-0.0609,-0.1451
11425865,-6.0651,0.2653,-0.6105,0.7049,-0.3167,-0.2607,0.5786,-48.4405,-0.0628,78.7867,0.2349,-0.0792,-0.1820
11426031,-6.4358,-0.1795,-0.9966,0.7047,-0.3174,-0.2613,0.5783,-48.5444,-0.0684,78.7766,0.2136,-0.0781,-0.1564
11426198,-3.3142,0.3420,-1.6881,0.7047,-0.3177,-0.2615,0.5780,-48.5963,-0.0769,78.7523,0.3129,-0.0750,-0.2069
11426365,-1.6941,0.6385,-1.7421,0.7048,-0.3179,-0.2616,0.5777,-48.6212,-0.0828,78.7237,0.2450,-0.0471,-0.1809
11426531,1.5941,0.2729,-0.7069,0.7049,-0.3177,-0.2614,0.5777,-48.5913,-0.0798,78.7111,0.2611,-0.0500,-0.1968
11426698,2.0433,-0.2634,-0.6570,0.7051,-0.3175,-0.2612,0.5778,-48.5539,-0.0821,78.7058,0.2061,-0.0781,-0.1496
11426865,2.3357,0.0013,-1.1061,0.7053,-0.3173,-0.2610,0.5778,-48.5117,-0.0871,78.6922,0.1936,-0.0653,-0.1526
11427031,0.3674,0.2822,-1.6694,0.7054,-0.3172,-0.2609,0.5776,-48.5022,-0.0960,78.6689,0.2135,-0.0483,-0.1718
11427198,1.7275,0.0674,-0.8838,0.7056,-0.3170,-0.2607,0.5776,-48.4701,-0.0974,78.6569,0.2384,-0.0333,-0.1925
11427365,3.0649,-0.3638,-0.1252,0.7057,-0.3167,-0.2605,0.5778,-48.4157,-0.0942,78.6587,0.2934,-0.0722,-0.2241
11427531,8.8539,-0.1063,-0.1076,0.7061,-0.3158,-0.2597,0.5781,-48.2649,-0.0879,78.6575,0.3398,-0.0837,-0.2336
11427698,10.3712,0.5179,-1.4809,0.7067,-0.3148,-0.2587,0.5784,-48.0887,-0.0917,78.6333,0.1548,-0.0980,-0.1338
11427865,10.1219,1.3179,-2.6489,0.7075,-0.3138,-0.2578,0.5784,-47.9167,-0.1010,78.5861,0.2454,-0.0683,-0.1984
11428032,8.9696,0.9499,-1.9101,0.7081,-0.3129,-0.2569,0.5786,-47.7639,-0.1051,78.5518,0.1634,-0.0245,-0.1470
11428198,10.5608,0.3652,-1.3315,0.7087,-0.3118,-0.2560,0.5788,-47.5846,-0.1086,78.5311,0.2750,-0.0173,-0.2205
11428365,9.4448,-0.1788,-0.7447,0.7091,-0.3108,-0.2552,0.5791,-47.4239,-0.1109,78.5237,0.0996,-0.0630,-0.1102
11428532,10.1270,-0.4239,-0.4400,0.7096,-0.3097,-0.2543,0.5795,-47.2518,-0.1123,78.5227,0.3743,-0.0785,-0.2717
11428698,21.2677,-0.4086,-1.3753,0.7107,-0.3075,-0.2526,0.5802,-46.8941,-0.1248,78.5109,0.2849,-0.0820,-0.2311
11428865,16.5494,1.1378,-2.4023,0.7116,-0.3058,-0.2511,0.5805,-46.6150,-0.1322,78.4686,0.1707,-0.0714,-0.1181
11429032,15.9272,1.5092,-2.5117,0.7126,-0.3042,-0.2496,0.5808,-46.3462,-0.1363,78.4204,0.1939,-0.0605,-0.1927
11429198,14.3766,1.3709,-2.0562,0.7135,-0.3028,-0.2483,0.5811,-46.1032,-0.1364,78.3792,0.2535,-0.0311,-0.2120
11429365,16.1164,0.9750,-1.2345,0.7143,-0.3012,-0.2468,0.5815,-45.8313,-0.1311,78.3522,0.3398,-0.1109,-0.2493
11429532,19.5631,2.2021,-2.7173,0.7155,-0.2993,-0.2449,0.5819,-45.5019,-0.1290,78.2934,-0.0252,-0.0448,-0.0452
11429698,10.9431,1.5605,-3.6915,0.7163,-0.2982,-0.2439,0.5818,-45.3162,-0.1457,78.2308,0.2099,-0.0393,-0.1848
11429865,11.9325,1.0617,-2.4922,0.7171,-0.2969,-0.2429,0.5820,-45.1139,-0.1538,78.1881,0.2687,-0.0357,-0.2235
11430032,17.2608,1.3615,-0.7011,0.7179,-0.2953,-0.2412,0.5825,-44.8230,-0.1372,78.1629,0.2110,-0.0270,-0.2101
11430198,18.7242,0.9257,1.1207,0.7186,-0.2934,-0.2394,0.5832,-44.5077,-0.1042,78.1646,0.3731,-0.0432,-0.2793
11430365,23.2869,-0.3692,3.0113,0.7194,-0.2911,-0.2373,0.5844,-44.1164,-0.0647,78.2040,0.1325,-0.0526,-0.1460
11430532,24.3550,-0.5378,3.3567,0.7201,-0.2887,-0.2350,0.5856,-43.7073,-0.0235,78.2499,0.3643,-0.0574,-0.2953
11430698,42.2721,0.1186,6.7783,0.7213,-0.2845,-0.2311,0.5878,-42.9996,0.0644,78.3301,0.7400,-0.0633,-0.4765
